Word,Conversions,Hops
SINNER,SINNER SINTER,2
SINNER,SINNER SINTER SINKER SIGNER,4
SINNER,SINNER SINTER SINKER,3
RUNDEL,RUNDEL RUNNEL,2
DEHORT,DEHORT DEHORS,2
FINDER,FINDER FINGER FINEER TINDER,4
FINDER,FINDER FINGER FINEER TINDER HINDER,5
FINDER,FINDER FINGER FINEER,3
MORGAN,MORGAN MORGAY,2
SIFTER,SIFTER SINTER RIFTER LIFTER,4
SIFTER,SIFTER SINTER,2
ILLUDE,ILLUDE ALLUDE,2
BALLOT,BALLOT BALLOW,2
BALLOW,BALLOW WALLOW SALLOW GALLOW FALLOW,5
BALLOW,BALLOW WALLOW,2
BALLOW,BALLOW WALLOW SALLOW GALLOW,4
GRISLY,GRISLY GRILLY,2
CLOTHE,CLOTHE CLOCHE,2
ROUNDY,ROUNDY ROUNCY,2
PANTER,PANTER PATTER PARTER,3
PANTER,PANTER PATTER PARTER PALTER,4
SIGHER,SIGHER SIGNER,2
SADDER,SADDER SADDEN SAWDER KADDER GADDER BADDER,6
SADDER,SADDER SADDEN SAWDER KADDER GADDER,5
RINKER,RINKER RINGER RICKER RANKER,4
RINKER,RINKER RINGER RICKER,3
RINKER,RINKER RINGER,2
RINKER,RINKER RINGER RICKER RANKER TINKER SINKER,6
FLORAL,FLORAL FLORAN,2
FLORAN,FLORAN FLORIN,2
MANTIS,MANTIS MANTIC,2
FESTUE,FESTUE FESCUE,2
FINARY,FINARY FIGARY,2
POMMEL,POMMEL PUMMEL,2
LEAMER,LEAMER LEASER,2
DUROUS,DUROUS AUROUS,2
DEPOSE,DEPOSE DEPONE SEPOSE REPOSE,4
CELTIC,CELTIC KELTIC DELTIC,3
OPTATE,OPTATE APTATE,2
BEAMED,BEAMED BEAKED TEAMED SEAMED,4
UNTUNE,UNTUNE INTUNE,2
NOTARY,NOTARY ROTARY,2
COPPER,COPPER COPPEL SOPPER HOPPER,4
COPPER,COPPER COPPEL SOPPER,3
MAGGED,MAGGED JAGGED,2
MENACE,MENACE MANACE,2
JANGLE,JANGLE JUNGLE TANGLE RANGLE DANGLE,5
JANGLE,JANGLE JUNGLE TANGLE,3
JANGLE,JANGLE JUNGLE TANGLE RANGLE,4
MARKED,MARKED MARKET MARKER MARKEE,4
MARKED,MARKED MARKET MARKER,3
MARKEE,MARKEE MARKET MARKER,3
MARKER,MARKER MARKET MARVER MASKER,4
LIGHTS,LIGHTS LIGHTY,2
LIGHTY,LIGHTY MIGHTY EIGHTY,3
GLUMMY,GLUMMY GLUMPY,2
GRANNY,GRANNY GRAINY,2
COMPLY,COMPLY COMELY,2
BOTHER,BOTHER POTHER NOTHER,3
BUNTER,BUNTER BUNDER,2
BADDER,BADDER BANDER BALDER,3
BADDER,BADDER BANDER,2
BADDER,BADDER BANDER BALDER BIDDER KADDER GADDER,6
BARROW,BARROW YARROW NARROW CARROW,4
BARROW,BARROW YARROW,2
STYTHY,STYTHY STYTHE STITHY,3
FELLOW,FELLOW FELLON,2
FELLOW,FELLOW FELLON FELLOE FALLOW,4
FORGER,FORGER FOGGER,2
CEREUS,CEREUS CERVUS,2
CRETIC,CRETIC CRETIN,2
PURIST,PURIST PURISM,2
PONTON,PONTON PANTON,2
BAWLER,BAWLER BOWLER,2
HOGGER,HOGGER HOGGED,2
HOGGER,HOGGER HOGGED HUGGER FOGGER,4
HOGGER,HOGGER HOGGED HUGGER,3
TITLED,TITLED TITLER,2
TITLER,TITLER TILLER,2
SKRITE,SKRITE SKRIKE,2
DUSTER,DUSTER DISTER OUSTER,3
PERKIN,PERKIN MERKIN JERKIN,3
SHRIKE,SHRIKE STRIKE SKRIKE,3
GARBEL,GARBEL BARBEL,2
FATTEN,FATTEN FASTEN RATTEN BATTEN,4
NUDDLE,NUDDLE RUDDLE,2
NUDDLE,NUDDLE RUDDLE PUDDLE CUDDLE,4
NUDDLE,NUDDLE RUDDLE PUDDLE CUDDLE BUDDLE,5
NUDDLE,NUDDLE RUDDLE PUDDLE,3
CESSER,CESSER LESSER,2
GALLON,GALLON GALLOW,2
WEAVER,WEAVER HEAVER,2
NOTHER,NOTHER NETHER,2
SEARED,SEARED SEAMED,2
PUSHER,PUSHER HUSHER,2
CATTLE,CATTLE CASTLE CUTTLE TATTLE RATTLE,5
HEARER,HEARER HEAVER,2
SQUIRY,SQUIRY SQUIRT,2
SQUIRY,SQUIRY SQUIRT SQUIRR,3
SQUIRY,SQUIRY SQUIRT SQUIRR SQUIRM SQUIRE,5
SQUIRT,SQUIRT SQUIRR,2
SQUIRT,SQUIRT SQUIRR SQUIRM SQUIRE,4
SQUIRR,SQUIRR SQUIRM SQUIRE,3
LEASER,LEASER LEAPER LESSER,3
SCURFF,SCURFF SCURFY,2
CLOSER,CLOSER CLOSEN,2
CLOSEN,CLOSEN CLOVEN,2
CUTLET,CUTLET CUTLER,2
CUTLET,CUTLET CUTLER OUTLET NUTLET,4
CUTLER,CUTLER CULLER,2
DOUTER,DOUTER SOUTER,2
ORPINE,ORPINE ARPINE,2
RATTLE,RATTLE RUTTLE,2
DANDER,DANDER DANCER HANDER BANDER,4
DANDER,DANDER DANCER,2
STRAIT,STRAIT STRAIN,2
PUBBLE,PUBBLE NUBBLE,2
KITTLE,KITTLE KIRTLE TITTLE,3
BABISH,BABISH BABIST BABISM,3
MARONE,MARONE MARINE,2
GATHER,GATHER MATHER,2
PAUPER,PAUPER PAUSER,2
UNCAPE,UNCAPE UNCAGE,2
ASTRAY,ASTRAY ASTRAL,2
LIFTER,LIFTER LISTER,2
ORTHIS,ORTHIS ORTHID,2
ORTHIS,ORTHIS ORTHID ORCHIS,3
VERGER,VERGER VERSER VIRGER MERGER,4
VERGER,VERGER VERSER,2
PULING,PULING PILING,2
CALMER,CALMER CALVER PALMER,3
CAUGHT,CAUGHT TAUGHT,2
RANKER,RANKER JANKER CANKER,3
RUNNER,RUNNER RUNNET RUNNEL,3
RUNNER,RUNNER RUNNET,2
RUNNER,RUNNER RUNNET RUNNEL RENNER,4
RUNNEL,RUNNEL RUNNET,2
DAMPER,DAMPER DAPPER HAMPER,3
DAMPER,DAMPER DAPPER,2
RICKER,RICKER SICKER,2
RICKER,RICKER SICKER LICKER KICKER,4
LUMPER,LUMPER LIMPER PUMPER MUMPER JUMPER,5
LUMPER,LUMPER LIMPER PUMPER,3
FALLOW,FALLOW WALLOW,2
FALLOW,FALLOW WALLOW SALLOW GALLOW,4
CLECHY,CLECHY CLECHE,2
BABOON,BABOON BATOON,2
RAGING,RAGING RAVING RACING,3
JIGGLE,JIGGLE RIGGLE NIGGLE,3
UNFORM,UNFORM INFORM,2
VENDEE,VENDEE VENDER,2
VENDER,VENDER VENTER SENDER RENDER,4
VENDER,VENDER VENTER SENDER RENDER MENDER,5
VENDER,VENDER VENTER SENDER,3
MULLAR,MULLAR MULLAH,2
MULLAR,MULLAR MULLAH MULLER,3
WALLOW,WALLOW WALLOP,2
WALLOW,WALLOW WALLOP SALLOW GALLOW,4
VAILER,VAILER RAILER,2
DODDED,DODDED DODDER,2
DODDER,DODDER NODDER,2
FULLER,FULLER FUELER PULLER MULLER LULLER CULLER,6
FULLER,FULLER FUELER PULLER MULLER,4
FULLER,FULLER FUELER PULLER MULLER LULLER,5
HOWKER,HOWKER HOOKER,2
HOWKER,HOWKER HOOKER HAWKER,3
SECTOR,SECTOR VECTOR HECTOR,3
BUNGLE,BUNGLE BUNDLE,2
SEBATE,SEBATE SENATE REBATE,3
SEBATE,SEBATE SENATE,2
CAYMAN,CAYMAN CARMAN CAIMAN,3
GLOWER,GLOWER GLOVER GLOSER FLOWER,4
GLOWER,GLOWER GLOVER,2
RIVERY,RIVERY REVERY,2
SHEARS,SHEARS SHEARN SHEARD,3
LUGGER,LUGGER PUGGER HUGGER,3
LOMENT,LOMENT LAMENT,2
BATTEL,BATTEL BATTEN,2
UNFOLD,UNFOLD UNHOLD,2
TIPPER,TIPPER TAPPER,2
PATENT,PATENT PATENA,2
BIDING,BIDING SIDING,2
BIDING,BIDING SIDING RIDING HIDING,4
BROWNY,BROWNY BRAWNY,2
BONDED,BONDED BONDER,2
ACRITY,ACRITY ACRITE,2
HOOKEY,HOOKEY HOOKER,2
LINGET,LINGET LINGER,2
LINGER,LINGER TINGER,2
LINGER,LINGER TINGER RINGER,3
CARROM,CARROM CARROW CARROT CARROL,4
CARROM,CARROM CARROW,2
CARROM,CARROM CARROW CARROT,3
CARROL,CARROL CARROW,2
CARROL,CARROL CARROW CARROT,3
CARROW,CARROW CARROT,2
CARROW,CARROW CARROT YARROW,3
CARROT,CARROT GARROT,2
DORSAD,DORSAD DORSAL,2
VELATE,VELATE DELATE BELATE,3
SHOVEN,SHOVEN SHOVEL,2
TINGER,TINGER TINKER TINDER RINGER,4
TINGER,TINGER TINKER TINDER,3
LASTER,LASTER LASHER,2
LASTER,LASTER LASHER LISTER,3
LASTER,LASTER LASHER LISTER MASTER EASTER,5
LASTER,LASTER LASHER LISTER MASTER,4
ORCHAL,ORCHAL ORCHIL,2
REECHO,REECHO REECHY,2
MISSAY,MISSAY MISSAL MISWAY MISPAY,4
NIMMER,NIMMER TIMMER SIMMER,3
NIMMER,NIMMER TIMMER SIMMER RIMMER,4
HAWKED,HAWKED HAWKEY,2
HAWKED,HAWKED HAWKEY HAWKER,3
HAWKEY,HAWKEY HAWKER,2
BENNET,BENNET BONNET,2
MILAGE,MILAGE SILAGE,2
INTUNE,INTUNE INTUSE,2
LAPPER,LAPPER TAPPER,2
LAPPER,LAPPER TAPPER DAPPER,3
SIPAGE,SIPAGE SILAGE,2
PORTED,PORTED PARTED,2
HIDDEN,HIDDEN RIDDEN,2
HIDDEN,HIDDEN RIDDEN BIDDEN,3
SUNDER,SUNDER SENDER BUNDER,3
SUNDER,SUNDER SENDER,2
FLECHE,FLECHE CLECHE,2
SUMMER,SUMMER SIMMER,2
SUMMER,SUMMER SIMMER GUMMER BUMMER,4
SOUTER,SOUTER SOWTER SAUTER,3
LINTEL,LINTEL LISTEL,2
DEPPER,DEPPER DOPPER DAPPER,3
DANGLE,DANGLE DAGGLE,2
DANGLE,DANGLE DAGGLE TANGLE,3
DANGLE,DANGLE DAGGLE TANGLE RANGLE,4
MUMMER,MUMMER MUMPER SUMMER GUMMER BUMMER,5
STREWN,STREWN STREEN,2
SIMMER,SIMMER SIMPER,2
SIMMER,SIMMER SIMPER TIMMER RIMMER,4
NIMBLY,NIMBLY NIMBLE,2
RESORB,RESORB RESORT,2
SICKER,SICKER SINKER SACKER,3
SICKER,SICKER SINKER SACKER LICKER KICKER,5
SICKER,SICKER SINKER,2
BUMBLE,BUMBLE TUMBLE JUMBLE,3
JETTEE,JETTEE SETTEE,2
LISTER,LISTER LISTEN LISTEL,3
NODDER,NODDER NEDDER,2
KAIQUE,KAIQUE CAIQUE,2
BALDER,BALDER BALKER BANDER,3
STRICT,STRICT STRICK STRICH,3
STRICT,STRICT STRICK,2
JUMPER,JUMPER PUMPER,2
UNDINE,UNDINE UNLINE,2
JAUNCE,JAUNCE PAUNCE,2
HAMMER,HAMMER HAMPER RAMMER,3
HAMMER,HAMMER HAMPER,2
HOMELY,HOMELY COMELY,2
BRUISE,BRUISE CRUISE,2
REVERY,REVERY REVERS REVERE REVERB,4
REVERY,REVERY REVERS REVERE,3
REVERB,REVERB REVERS REVERE,3
RANDAN,RANDAN RANDON,2
TRAINY,TRAINY GRAINY,2
RAMMEL,RAMMEL RAMMER,2
RAMMER,RAMMER RIMMER,2
SINTER,SINTER SINKER,2
UNLIVE,UNLIVE UNLINE,2
UNCAGE,UNCAGE INCAGE ENCAGE,3
PARTED,PARTED PARTER,2
PARTER,PARTER PARSER PATTER PALTER,4
STREET,STREET STREEN,2
RUDDLE,RUDDLE PUDDLE CUDDLE,3
RUDDLE,RUDDLE PUDDLE CUDDLE BUDDLE,4
RUDDLE,RUDDLE PUDDLE,2
GLUMPY,GLUMPY SLUMPY PLUMPY CLUMPY,4
GLUMPY,GLUMPY SLUMPY,2
GLUMPY,GLUMPY SLUMPY PLUMPY,3
BOOKER,BOOKER BOOMER LOOKER HOOKER,4
BOOKER,BOOKER BOOMER LOOKER,3
PANTO-,PANTO- PANTON,2
TAPPER,TAPPER TAPPET,2
TAPPER,TAPPER TAPPET TAPPEN DAPPER,4
CLOCHE,CLOCHE CLICHE CLECHE,3
PALMER,PALMER PALMED PALTER,3
BARBEL,BARBEL BARBER,2
HOOKER,HOOKER LOOKER,2
BANDER,BANDER BUNDER,2
BANDER,BANDER BUNDER BONDER,3
MESIAL,MESIAL MESIAD MESCAL MENIAL,4
RIDDER,RIDDER RIDDEN,2
RIDDEN,RIDDEN BIDDEN,2
BUNDER,BUNDER BONDER,2
UPHILT,UPHILT UPHILL,2
CANNON,CANNON CANNOT CANTON,3
REPEAT,REPEAT REPENT,2
CULLER,CULLER PULLER MULLER,3
CULLER,CULLER PULLER MULLER LULLER,4
CLAVER,CLAVER SLAVER,2
TINDER,TINDER TINKER HINDER,3
SACKER,SACKER HACKER,2
NORMAN,NORMAN NORMAL,2
DANCER,DANCER LANCER,2
TANGLE,TANGLE RANGLE,2
ROOTED,ROOTED ROOTER,2
PALTER,PALTER PATTER WALTER,3
PALTER,PALTER PATTER WALTER FALTER,4
LEAVES,LEAVES LEAVED LOAVES HEAVES,4
ORCHIL,ORCHIL ORCHIS,2
REMISE,REMISE REMISS,2
HEAVEN,HEAVEN HEAVES,2
HEAVEN,HEAVEN HEAVES HEAVER,3
HEAVES,HEAVES HEAVER,2
SEAPOY,SEAPOY TEAPOY,2
CANTON,CANTON CANTOR WANTON PANTON,4
CANTON,CANTON CANTOR,2
INTUSE,INTUSE INCUSE,2
MASKER,MASKER MASKED MASTER MASSER,4
MASKER,MASKER MASKED MASTER,3
WALTER,WALTER FALTER,2
POLYPE,POLYPE POLYPI POLYVE,3
FILLET,FILLET FINLET WILLET,3
RENTER,RENTER RENNER RENDER,3
RENTER,RENTER RENNER,2
RAPPEL,RAPPEL RAPPEE RAPPED,3
HAWKER,HAWKER HAWSER HACKER,3
MAZARD,MAZARD HAZARD,2
MASSER,MASSER MASTER,2
INCUSE,INCUSE INCUTE INCASE,3
GETTER,GETTER SETTER BETTER,3
HOPPER,HOPPER HOPPED SOPPER,3
PUNDLE,PUNDLE PUDDLE BUNDLE,3
PUNDLE,PUNDLE PUDDLE,2
QUITCH,QUITCH QUINCH,2
SWYTHE,SWYTHE SWITHE,2
BANDLE,BANDLE BUNDLE,2
MULLER,MULLER PULLER LULLER,3
CLUMPY,CLUMPY CLUMPS SLUMPY,3
CLUMPY,CLUMPY CLUMPS SLUMPY PLUMPY,4
BUNDLE,BUNDLE BUDDLE,2
CUDDLE,CUDDLE PUDDLE BUDDLE,3
CUDDLE,CUDDLE PUDDLE,2
EASTER,EASTER MASTER,2
RENDER,RENDER RENNER SENDER MENDER,4
RENDER,RENDER RENNER SENDER,3
RENDER,RENDER RENNER,2
BUDDLE,BUDDLE PUDDLE,2
RANGLE,RANGLE RANKLE,2
DRAPET,DRAPET DRAPER,2
CASTOR,CASTOR CAPTOR CANTOR,3
SLUMPY,SLUMPY PLUMPY,2
MENDER,MENDER SENDER,2
LESSEE,LESSEE LESSES LESSER,3
SPINEL,SPINEL SPINET SPINED,3
STRICH,STRICH STRICK,2
COLLOW,COLLOW HOLLOW,2
GLOZER,GLOZER GLOVER,2
VERSED,VERSED VERSET VERSER,3
SIDING,SIDING RIDING HIDING,3
